URLNoticia;Fuente;Clasificacion;MedioPeriodistico;Titulo;Texto;TipoSitio;TituloIngles;TextoIngles
http://www.diarioextra.com/Noticia/detalle/396954/encuentran-fosil-similar-a-scratch-de-la-era-del-hielo;http://www.diarioextra.com;1;diarioextra;"Encuentran fósil similar a ""Scratch"" de ""La Era del Hielo""";"Vida

Buenos Aires, Argentina. AFP - Un mamiferoide de 25 centímetros de longitud muy parecido a la ""ardilla"" de la película infantil ""La era de hielo"" vivió en el oeste de Argentina según hallazgos de un equipo de paleontólogos, que lo ha llamado ""Pseudotherium argentinus"".





La especie que vivió en el periodo Triásico hace 230 millones de años fue hallada en Ischigualasto (provincia de San Juan) en 2006 por el investigador Ricardo Martínez, reportó la agencia informativa de la Universidad de La Matanza. La descripción de la especie acaba de ser publicada en la revista científica Plos One.





El cráneo fue estudiado en la Universidad de Texas por Martínez, junto con los investigadores Rachel Wallace y Timothy Rowe.





""La nueva especie tiene el hocico muy largo y chato, de poca profundidad, y sus colmillos son también muy largos y están ubicados casi en la punta del hocico"", explicó el investigador argentino, al comentar que eso le da un parecido ""tremendo"" con el personaje 'Scrat' de la película que se estrenó en 2002.





Su hábitat tenía muchos helechos y plantas coníferas, pero los investigadores piensan que debió alimentarse de insectos y animales más pequeños.





Sin embargo, no queda claro la utilidad de los largos colmillos.





""Podrían haber servido para clavar y atrapar los insectos o presas, pero otra opción es que este animal haya sido un macho y estemos en presencia de un dimorfismo sexual"", dijo Martínez.





Ischigualasto es un parque nacional conocido popularmente como El Valle de la Luna por la semejanza de su aspecto con la superficie lunar.





Es un rico yacimiento paleontológico y una reserva natural en la cual el viento y el agua moldean llamativas formas geológicas desde hace 220 millones de años.







";news;"They found a similar fossil to ""Scratch"" of ""Ice Age""";"Lifetime

Buenos Aires, Argentina. AFP - A mamiferoide 25 centimeters in length much like the ""squirrel"" from the children's movie ""Ice Age"" lived in western Argentina according to findings of a team of paleontologists, who called him ""Pseudotherium argentinus"".





The species that lived in the Triassic period 230 million years ago was found in Ischigualasto (San Juan Province) in 2006 by researcher Ricardo Martinez, he reported the news agency of the University of La Matanza. The description of the species has just been published in the scientific journal Plos One.





The skull was studied at the University of Texas by Martinez, along with researchers Rachel Wallace and Timothy Rowe.





""The new species has a very long snout and flat, shallow, and their fangs are also very long and are located almost at the tip of the snout,"" said Argentine researcher, commenting that gives a similar ""tremendous"" with the character ""Scrat 'film that premiered in 2002.





Their habitat had many ferns and conifers, but researchers think they must feed on smaller insects and animals.





However, not long fangs utility is clear.





""They could have served to drive and catch insects or prey, but another option is that this animal was a male and are in the presence of a sexual dimorphism,"" Martinez said.





Ischigualasto is a national park popularly known as the Valley of the Moon by the similarity of appearance to the lunar surface.





It is a rich paleontological site and a nature reserve in which wind and water shape striking geological formations from 220 million years ago.







"
http://www.diarioextra.com/Noticia/detalle/397406/policia-se-mata-tras-discusion-familiar;http://www.diarioextra.com;1;diarioextra;Policía se mata tras discusión familiar;"Sucesos

El oficial vivía en Aguas Claras de Upala y tenía casi 20 años de laborar para la Fuerza Pública

Un oficial de Fuerza Pública se quitó la vida en medio de una situación confusa que puso a correr a propios y extraños en Aguas Claras de Upala, suceso que conmocionó a la tranquila comunidad norteña.

Según detallaron oficiales de la zona, a la delegación policial ingresó un reporte por una riña en una vivienda, posteriormente se les informó que se trataba de una situación de violencia doméstica.

Con la información clara los uniformados acudieron al llamado de ayuda y al llegar se dieron cuenta que se trataba de la casa de su compañero Fernando Sánchez Espinoza, quien se encontraba en su día libre.

El hombre de 58 años en apariencia tuvo una discusión con la joven con quien convivía y tras una disputa en que supuestamente hubo golpes de por medio, la mujer logró salir de la propiedad para pedir ayuda.

Por este motivo los policías le pidieron a Sánchez que saliera, quien al ver que estaba rodeado de sus compañeros y no tenía cómo escapar decidió no hacerles caso.

Desde afuera se pudo observar cómo el hombre se metió a una de las habitaciones, situación que alertó a quienes custodiaban la vivienda, pues no sabían si estaba armado.

Minutos después vieron que Sánchez estaba guindando de una cercha, tras amarrarse una soga al cuello y subirse a la cama, desde donde saltó para acabar con su vida.

6 POLICÍAS MUERTOS

Este año ha estado lleno de tragedias para la Fuerza Pública, pues no es el primero que se suicida en situaciones extrañas.

La primera ocurrió en enero cuando el cuerpo de Yasuara Villalobos Jiménez fue hallado dentro de su camioneta marca Ford en el Paseo de los Turistas, Puntarenas. La mujer de 40 años, quien tenía un puesto de jefatura, falleció producto de un impacto de bala en la cabeza.

En mayo se registró el segundo caso en Carrizal de Pocosol, quizás el más mediático, cuando tres oficiales murieron dentro de una patrulla, luego de que en apariencia uno de ellos matara dos y luego se suicidó.

Los difuntos son Santiago Méndez Tenorio, Jonathan Zúñiga Arguedas y Viarney Vásquez Molina.

Un mes después hallaron sin vida a Luis Ángel Fonseca Cortés de 49 años, en el patio de su casa en Quebrada Grande, Liberia.

El oficial con 18 años de experiencia también acabó con sus días tras ahorcarse en la estructura trasera de su vivienda.

A estos dos casos se suman uno en Cartago y otro en San José, que tuvieron desenlaces fatales para los uniformados.";news;Police killed after family argument;"events

The official lived in Aguas Claras de Upala and had nearly 20 years of working for the security forces

Public Force officer took his own life in the midst of a confusing situation began to run and strangers in Aguas Claras de Upala, an event that shocked the quiet northern community.

According to officials detailed the area, police delegation entered a report by a brawl in a house, then they were informed that this was a domestic violence situation.

With clear information in uniform answered the call for help and upon arrival realized that it was the house of his teammate Fernando Sanchez Espinoza, who was in his day.

58 year old man apparently had an argument with the young woman with whom he lived and after a dispute in which blows were allegedly involved, the woman managed to leave the property for help.

For this reason the police asked Sanchez to come out, who saw that he was surrounded by his peers and had no way to escape decided to ignore them.

From the outside it could be observed how the man got into one of the rooms, alerted situation who kept the house, they did not know if he was armed.

Minutes later they saw that Sanchez was dangling from a rafter, after tying a rope around his neck and onto the bed, where he jumped to end his life.

6 POLICÍAS DEAD

This year has been full of tragedies for the security forces, because it is not the first who commits suicide in strange situations.

The first occurred in January when the body of Yasuara Villalobos Jiménez was found inside his Ford brand in the Paseo de los Turistas, Puntarenas. The 40 year old woman, who had a position of leadership, died product of a gunshot wound to the head.

In May the second case was in Carrizal de Pocosol, perhaps the most media attention when three officers died in a patrol after one of them apparently killed two and then killed himself.

The dead are Santiago Mendez Tenorio, Jonathan Arguedas and Viarney Zúñiga Vásquez Molina.

A month later they found lifeless Luis Angel Fonseca Cortés to 49, in the courtyard of his house in Quebrada Grande, Liberia.

The officer with 18 years of experience also ended his days after hanging himself in the rear structure of your home.

These two cases are added one Cartago and another in San Jose, which had fatal outcomes for the military."
http://www.diarioextra.com/Noticia/detalle/397411/nueva-comision-de-competencia-costara-¢2300-mills-anuales;http://www.diarioextra.com;1;diarioextra;Diario Extra;"ARIES (Mar, 21 - Abr, 20)

La ansiedad no te da descanso, llevas días pensando que no serías capaz de afrontar un reto a la altura de tus capacidades. Despierta y supéralo.";news;Diario Extra;"ARIES (Mar 21 - Apr 20)

Anxiety does not give you rest, take days thinking that you would not be able to face a challenge to live up to your abilities. Wake up and get over it."
https://diariolacarta.com/aprobada-educacion-dual-en-primer-debate-en-la-asamblea-legislativa/;http://diariolacarta.com/;0;diariolacarta;Aprobada Educación Dual en primer debate en la Asamblea Legislativa;"REDACCIÓN. Sólo dos diputados, José María Villalta del Frente Amplio y Shirley Díaz del Partido Unidad Social Cristiana votaron en contra.

Luego de una maratónica sesión dedicada sólo a la discusión de este proyecto, los diputados dieron la primera de dos aprobaciones al proyecto que al final tuvo 48 votos a favor.

Pese a la oposición de algún sector estudiantil y de ciertas posiciones del gremio de educación, el proyecto 20.786 se aprobó luego de más de 4 horas de discusión.

Según diputados de Nueva República que dieron su apoyo para aprobar el proyecto “se ha dicho mucho que no es verdad sobre la iniciativa, para meter miedo a la población, porque lo cierto es que Educación Dual es una gran oportunidad para que estudiantes de colegio puedan aprender y conseguir trabajo”, señaló Jonathan Prendas del Bloque opositor.

Según se desprende del análisis del proyecto en manos de diariolacarta.com, el sistema de educación dual no es obligatorio, por lo tanto, aplicarán sólo los que quieran.

Para los que apliquen no significa que dejarán el colegio, por el contrario deben seguir estudiando como requisito.

Los estudiantes del sistema dual estarán asegurados, tendrán una beca para costear sus traslados y alimentación, así también el colegio deberá verificar que los tutores de la empresa que recibe a los estudiantes estén capacitados para ser formadores.

En este sistema, el trabajo es sólo unas horas a la semana y no puede afectar los estudios del alumno. Por último, educación dual no debería provocar desempleo de profesores de materias técnicas u ordinarias, ya que al ser un sistema opcional siempre tendrá estudiantes en las aulas.";news;Dual Education approved in the first debate in the Legislative Assembly;"DRAFTING. Only two deputies, José María Villalta of Frente Amplio and Shirley Diaz of the Social Christian Unity Party voted against.

After a marathon session devoted only to the discussion of this project, the deputies gave the first of two approvals for the project that ultimately took 48 votes in favor.

Despite opposition from some student sector and certain positions Guild education, 20,786 project was approved after more than 4 hours of discussion.

According to deputies New Republic who gave their support to pass the bill ""it has said much that is not true about the initiative, to frighten the population, because the truth is that Dual Education is a great opportunity for college students can learn and get work, ""said Jonathan garments of the opposition bloc.

As follows from the analysis of the project in the hands of diariolacarta.com, the dual education system is not mandatory, therefore, apply only they want.

For those who apply does not mean they leave school, on the other hand should continue to study as a requirement.

Dual system students are insured, have a scholarship to pay for their transportation and food, so the school must verify that the guardians of the company receiving students are trained to be trainers.

In this system, work is only a few hours a week and can not affect the student studies. Finally, dual education should not cause unemployment or ordinary teachers of technical subjects, since being an optional system will always have students in the classroom."
https://diariolacarta.com/empresa-que-manejaria-imagen-del-gobierno-habria-mentido-para-ser-contratada/;http://diariolacarta.com/;0;diariolacarta;Empresa que manejaría imagen del gobierno habría mentido para ser contratada;"REDACCIÓN. Tres días tendrá la empresa “Bambú Capital Sociedad Anónima” para explicar por qué mintió sobre su alianza con otra empresa de medición de audiencias para calificar en la contratación con la Presidencia de la República.

El hecho vincula a la mencionada empresa con otra denominada Kantar Ibope Media Costa Rica S.A. de la cual habría hecho un mal uso del nombre y servicio, al ofrecer sus herramientas de medición como parte de su oferta para trabajar con el Gobierno.

El hecho trascendió en el momento en el que la empresa Kantar le pidió por medio de redes sociales a la consultora Bambú que retirara su nombre de la declaración jurada que ofreció dentro de la documentación para ganar el concurso para manejar aspectos de comunicación de Casa Presidencial.";news;Company that would manage government had lied image to be hired;"DRAFTING. Three days will the company ""Bamboo Capital SA"" to explain why he lied about his alliance with another audience measurement company to qualify in contracting with the Presidency of the Republic.

The fact that firm links with another called Kantar Media Ibope Costa Rica S.A. which would have made a misuse of the name and service by offering its measurement tools as part of its offer to work with the government.

The fact transpired at the time when the company Kantar asked through social consultancy Bamboo withdraw its name from the affidavit provided in the documentation for winning the contest to handle communication aspects of Presidential House networks."
https://diariolacarta.com/combustibles-mas-caros-a-partir-de-hoy/;http://diariolacarta.com/;0;diariolacarta;Combustibles más caros a partir de hoy;"REDACCIÓN. RECOPE solicitó, desde el 12 de julio anterior, aumentos en la gasolina plus 91 de 26 colones por litro, en la gasolina súper de 31 colones por litro y en el Diésel por 14 colones por litro.

Así las cosas, desde las 00:00 horas de este martes 6 de agosto, la gasolina súper costará 689 colones, la gasolina plus tendrán un precio de 663 colones y el diesel se cotizará en las gasolineras en 542 colones.";news;more expensive fuels from today;"DRAFTING. RECOPE requested, from July 12 above, increases in gasoline plus 91 of 26 colones per liter, supercharged gasoline of 31 colones per liter and diesel by 14 colones per liter.

So, from 00:00 hours on Tuesday August 6, super gasoline will cost 689 colones, plus gasoline will cost 663 colones and diesel at petrol stations will be quoted at 542 colones."
https://diariolacarta.com/gran-huelga-de-salud-tuvo-mucha-afectacion-en-primer-dia/;http://diariolacarta.com/;0;diariolacarta;Gran Huelga de Salud tuvo mucha afectación en primer día;"REDACCIÓN. Desde un 50% en el Hospital de Niños, hasta llegar a 90% en Hospitales como el de Liberia, San Juan de Dios, Calderón Guardia, México, Pacífico Central, Área de Salud de Desamparados, Max Peralta y Escalante Pradilla, el resumen sindical de la manifestación convocada para este lunes 5 de agosto resultó ser un golpe en la mesa para los gremios de salud.

Aunque las autoridades de la Caja Costarricense del Seguro Social (CCSS) señalaron cifras menores, lo cierto es que miles de asegurados sufrieron la afectación del movimiento pues no fueron atendidos en sus citas y miles de cirugías debieron ser pospuestas.

Las conversaciones entre Gobierno y líderes sindicales permanecía estancada durante el lunes por la rigidez de ambas posiciones en la negociación.

Para este martes está convocado el segundo día de Huelga y se prevé una afectación similar a la del lunes. El movimiento seguirá hasta este próximo miércoles a las 6 am.";news;Great Strike of Health had much involvement in first day;"DRAFTING. From 50% at the Children's Hospital, up to 90% in hospitals such as Liberia, San Juan de Dios, Calderon Guardia, Mexico, Central Pacific Area Health Desamparados, Max Peralta and Escalante Pradilla, union Summary of the demonstration called for Monday August 5 turned out to be a knock on the table for health guilds.

Although the authorities of the Costa Rican Social Security Fund (CCSS) reported lower figures, the fact is that thousands of policyholders affected the movement suffered as they were not treated in appointments and thousands of surgeries had to be postponed.

Talks between government and union leaders remained stagnant during Monday rigidity of both negotiating positions.

For Tuesday it is called the second day of the strike and is expected similar to Monday's involvement. The movement will continue until next Wednesday at 6 am."
https://diariolacarta.com/nueva-republica-presenta-sus-candidatos-para-alcaldia-de-coto-brus/;http://diariolacarta.com/;0;diariolacarta;Nueva República presenta sus candidatos para Alcaldía de Coto Brus;"La diputada por Puntarenas y coordinadora de Nueva República, Carmen Chan Mora, resaltó que se ha conformado un excelente equipo de líderes comunales y personas profesionales, para las próximas elecciones municipales, que trabajarán juntos por el bien de las comunidades de Coto Brus.

En su primera Asamblea cantonal, Nueva República elige al señor Oscar Méndez Delgado, como candidato a alcalde por Coto Brus, para las próximas elecciones municipales.

Oscar Méndez Delgado nació en San Vito de Coto Brus, en el seno de una familia campesina y hasta los 18 años se dedicó a la agricultura. Estudió orfebrería y llevó adelante su propio emprendimiento en esta área; se desempeña actualmente como técnico con una empresa de tecnología en el cantón y cursa la carrera de Enseñanza de la Música, acorde a su vocación, pero también al interés de incentivar el desarrollo cultural en su comunidad.

Es un activo líder comunal que fundó la Red Juvenil de Coto Brus en el año 2010, en función de crear espacios sanos de socialización para los jóvenes.

A la fecha es el presidente de la Junta de Educación de la Escuela, desde donde ha realizado labores de construcción y reparación, no solo para mejorar el bienestar de los niños sino además la imagen de su comunidad.

Asimismo, en la Asamblea resultaron electas la señoras Sonia Calderón Salas, Licenciada en Odontología, Ana Daniela Rodríguez Rodríguez, quien cursa la carrera de Derecho, y Yolanda Quirós Ramírez, Master en Administración Educativa, como candidatas a los puestos de Vicealcaldesa, Segunda Vicealcaldesa y Regidora en primer lugar, respectivamente.

En la ocasión, la legisladora Chan Mora, destacó que son personas preparadas y sobre todo conocen el cantón, los problemas y necesidades de su gente, y han manifestado su voluntad de trabajar unidos, de la mano con las instituciones y los vecinos, para resolver situaciones que han sido postergadas por años.";news;New Republic presents its candidates for mayor of Coto Brus;"Deputy Coordinator for Puntarenas and New Republic, Carmen Chan Mora, stressed that it has formed an excellent team of community leaders and professional people for the upcoming municipal elections, which will work together for the good of the communities of Coto Brus.

In his first cantonal Assembly elects the New Republic Mr. Oscar Mendez Delgado, as mayoral candidate for Coto Brus, for the upcoming municipal elections.

Oscar Mendez Delgado was born in San Vito de Coto Brus, within a peasant family and even 18 years devoted to agriculture. goldsmith studied and carried out their own business in this area; He is currently a technician with a technology company in Canton and pursuing a teaching career Music, according to their vocation, but also the interest of encouraging cultural development in their community.

It is an active community leader who founded the Youth Network of Coto Brus in 2010, in order to create healthy social spaces for young people.

To date he is the president of the Board of Education School, where he has performed construction and repair work, not only to improve the welfare of children but also the image of his community.

Also in the Assembly were elected the ladies Sonia Calderon Salas, Bachelor of Dentistry, Ana Daniela Rodriguez Rodriguez, who is in his law, and Yolanda Quirós Ramírez, Master in Educational Administration, as candidates for the posts of Deputy Mayor, Second Deputy Mayor and regidora first, respectively.

On occasion, the lawmaker Chan Mora, said that they are people prepared and above all know the canton, problems and needs of its people, and expressed their willingness to work together, hand in hand with institutions and neighbors to solve situations that have been postponed for years."
https://diariolacarta.com/dos-tiroteos-dejaron-29-muertos-en-texas-y-ohio-estados-unidos/;http://diariolacarta.com/;0;diariolacarta;Dos tiroteos dejaron 29 muertos en Texas y Ohio, Estados Unidos;"REDACCIÓN. El primer tiroteo ocurrió el sábado por la mañana en El Paso, Texas, una ciudad fronteriza donde un hombre armado con un rifle mató a 20 personas e hirió a otras 26 en un supermercado de la cadena Walmart y luego se entregó a las autoridades.

El segundo incidentes se dio este domingo en Dayton, Ohio, cuando un hombre armado abrió fuego mató a nueve personas e hirió a otras 26 antes de ser abatido por la policía.

Se tienen bases para pensar que por lo menos el tiroteo de Texas se habría dado como un crimen de odio y que el hombre blanco que lo realizó, habría actuado por motivos raciales, lo cual justificaría la tesis de un resurgimiento del nacionalismo blanco y xenófobo, más aún cuando se descubrió que el sospechoso habría hecho un comentario denominando al ataque “una respuesta a la invasión hispana de Texas”.";news;Two shootings left 29 dead in Texas and Ohio, United States;"DRAFTING. The first shooting occurred Saturday morning in El Paso, Texas, a border city where a man armed with a rifle killed 20 people and wounded 26 at a supermarket chain Walmart and then surrendered to authorities.

The second incident occurred Sunday in Dayton, Ohio, when a gunman opened fire killed nine people and wounded 26 others before being shot by police.

bases have to think that at least the shooting of Texas would have given as a hate crime and that the white man who made it, would have acted on racial grounds which justify the thesis of a resurgence of white and xenophobic nationalism, even when it was discovered that the suspect would have made a comment calling the attack ""a response to the Hispanic invasion of Texas."""
https://diariolacarta.com/noelia-vargas-logro-nuevo-record-nacional-en-panamericanos/;http://diariolacarta.com/;0;diariolacarta;Noelia Vargas logró nuevo récord nacional en Panamericanos;"REDACCIÓN. Con un tiempo de 1 hora 33 minutos y 09 segundos la atleta nacional Noelia Vargas logró esta marca histórica en los 20 kilómetros marcha de las justas regionales.

Vargas estuvo en el grupo élite en la punta de la carrera durante toda la competencia y confirmó que es uno de los talentos más grandes que tiene Costa Rica.

Con apenas 19 años, la oriunda de Puriscal confirmó en Lima 2019, a lado de su inseparable entrenadora y madre Dixie Mena que a su corta edad es una prometedora atleta de élite para nuestro país.

En el último año, Noelia rompió tres veces el récord nacional de 20 kilómetros marcha.

Este domingo se convirtió en la atleta más joven en la competencia y logró su clasificación al Mundial de Atletismo en Doha para este mismo año.

Apenas el mes pasado, Noelia logró una medalla de bronce en el Panamericano Juvenil en 10 mil metros, un hito inédito en la historia del país y en esta misma prueba pero en Finlandia en 2018, logró estar entre las mejores 10 competidoras en el Mundial de la categoría.";news;Noelia Vargas achieved new national record in Pan;"DRAFTING. With a time of 1 hour 33 minutes 09 seconds Noelia Vargas national athlete achieved this historic milestone in the 20 km walk of the regional fair.

Vargas was in the elite group at the end of the race throughout the competition and confirmed that it is one of the greatest talents that has Costa Rica.

With just 19 years, the native of Puriscal Lima confirmed in 2019, alongside his inseparable trainer and Dixie Mena mother at a young age is a promising elite athlete for our country.

In the last year, three times Noelia broke the national record for 20 kilometers up.

Sunday became the youngest athlete in the competition and won its qualification to the World Athletics Championships in Doha this year.

Just last month, Noelia won a bronze medal at the Junior Pan American at 10,000 meters, an unprecedented milestone in the history of the country and in the same test but in Finland in 2018, she managed to be among the top 10 competitors in the World the category."
https://diariolacarta.com/sindicatos-de-salud-mantienen-negociaciones-sin-nuevas-propuestas-del-gobierno/;http://diariolacarta.com/;0;diariolacarta;Sindicatos de salud mantienen negociaciones “sin nuevas propuestas” del gobierno;"REDACCIÓN. Para este lunes, está dispuesto el inicio de “la Gran Huelga Nacional de Salud”, cuya afectación de servicios de salud para este lunes, martes y miércoles la anunció la Unción Nacional de Empleados de la Caja y la Seguridad Social (UNDECA) y el Frente Sindical de la Caja.

La huelga empezará a partir de las 6:00 am con la entrada del turno de la mañana y seguirá de forma continua hasta el miércoles.

Se verán afectados los servicios administrativos, tecnológicos y médicos de hospitales, áreas de salud y clínicas de todo el país.

No obstante, los gremios garantizaron que como otras veces, los servicios mínimos de atención de emergencia, farmacias, laboratorios, pacientes internados, rayos X.

Durante este domingo, los representantes sindicales se mantuvieron en reunión en el noveno piso de la Caja Costarricense del Seguro Social con las autoridades de la institución, Ministerio de Trabajo, Ministro de la Presidencia y el Frente para la defensa de la CCSS.

Pese a la reunión, fuentes del gremio de la salud señaló que el gobierno sigue con un “discurso trillado” que defienda la posición que genera la Ley 9635 y de los decretos que a la medida se emiten desde el Ministerio de Hacienda, según dijeron los gremios en sus constantes comunicados a sus agremiados.

Para los representantes de salud, el Gobierno no trae una propuesta de negociación.

Según emiten varias informaciones con las cuales los sindicatos están motivando el movimiento, no apoyar la huelga a partir de mañana significaría “que se está conforme con que le rebajen el salario, regalar lo que le pertenece a las familias de los trabajadores de salud, permitir que el gobierno meta sus manos en la institución”, todo esto se desprende de comunicaciones que se envían a los grupos de trabajadores vía chats de WhatsApp, de los cuales diariolacarta.com tiene copia.";news;"Health unions hold negotiations ""without new proposals"" government";"DRAFTING. For Monday, willing the beginning of ""the Great National Strike Health"", whose involvement in health services for Monday, Tuesday and Wednesday announced the National Anointing Fund Employees and Social Security (UNDECA) and Union front of the Fund.

The strike will begin from 6:00 am to input the morning shift and will continuously until Wednesday.

administrative, technological and hospital medical services, health areas and clinics around the country will be affected.

However, the unions ensured that as usual, the minimum emergency care services, pharmacies, laboratories, inpatient, X-ray

During Sunday, union representatives were held at a meeting on the ninth floor of the Costa Rican Social Security with the authorities of the institution, Ministry of Labor, Minister of the Presidency and the Front for the Defense of the CCSS.

Despite the meeting, sources Guild Health said the government continues with a ""trite speech"" to defend the position that generates Act 9635 and the decrees that the measure is emitted from the Ministry of Finance, they said the unions in their constant communicated to its members.

For representatives of health, the Government does not bring a negotiating proposal.

According emit various information with which the unions are encouraging the movement not support the strike from tomorrow would mean ""that conforms to that debase the salary, give what belongs to the families of health workers, allowing that the government put your hands in the institution, ""this is evident from communications sent to groups of workers via WhatsApp chats, which has diariolacarta.com copy."
